original_glszm_LargeAreaLowGrayLevelEmphasis,http://www.radiomics.org/RO/0129
original_glszm_LargeAreaHighGrayLevelEmphasis,http://www.radiomics.org/RO/0130
original_glszm_HighGrayLevelZoneEmphasis,http://www.radiomics.org/RO/0128
original_glszm_SmallAreaEmphasis,http://www.radiomics.org/RO/0123
original_glszm_LowGrayLevelZoneEmphasis,http://www.radiomics.org/RO/0125
original_glszm_ZoneEntropy,http://www.radiomics.org/RO/0138
original_glszm_SmallAreaLowGrayLevelEmphasis,http://www.radiomics.org/RO/0127
original_gldm_GrayLevelVariance,http://www.radiomics.org/RO/0154
original_gldm_HighGrayLevelEmphasis,http://www.radiomics.org/RO/0145
original_gldm_DependenceEntropy,http://www.radiomics.org/RO/0155
original_gldm_DependenceNonUniformity,http://www.radiomics.org/RO/0150
original_gldm_GrayLevelNonUniformity,http://www.radiomics.org/RO/0148
original_gldm_SmallDependenceEmphasis,http://www.radiomics.org/RO/0140
original_gldm_SmallDependenceHighGrayLevelEmphasis,http://www.radiomics.org/RO/0145
original_gldm_DependenceNonUniformityNormalized,http://www.radiomics.org/RO/0151
original_gldm_LargeDependenceEmphasis,http://www.radiomics.org/RO/0141
original_gldm_LargeDependenceLowGrayLevelEmphasis,http://www.radiomics.org/RO/0146
original_gldm_DependenceVariance,http://www.radiomics.org/RO/0154
original_gldm_LargeDependenceHighGrayLevelEmphasis,http://www.radiomics.org/RO/0147
original_gldm_SmallDependenceLowGrayLevelEmphasis,http://www.radiomics.org/RO/0144
original_gldm_GrayLevelNonUniformityNormalized,http://www.radiomics.org/RO/0149
original_gldm_LowGrayLevelEmphasis,http://www.radiomics.org/RO/0142
original_ngtdm_Coarseness,http://www.radiomics.org/RO/0157
original_ngtdm_Complexity,http://www.radiomics.org/RO/0160
original_ngtdm_Strength,http://www.radiomics.org/RO/0161
original_ngtdm_Contrast,http://www.radiomics.org/RO/0158
original_ngtdm_Busyness,http://www.radiomics.org/RO/0159
